ID,x,y,z(position),x,y,z,w(orientation)
17,0.54465587841,-0.181299601382,0.0209005535337,0.522046603806,-0.684522885537,0.508818005411,0.0
16,0.318342698864,0.0924166692523,0.0016086794071,0.867882315629,-0.385103272303,0.313808470059,0.0
14,-0.00446677520638,0.234008888271,-0.0327089235248,0.999985929727,-0.000825053741972,0.00524019404198,0.0
15,-0.0117419427755,0.54955396532,-0.0294555284982,0.999898084407,0.00316512711855,0.0139213063414,0.0
13,0.00367800330929,-0.203188302234,-0.0009587193866,0.999611243453,0.00534394738194,-0.0273642867449,0.0
18,-0.34611336076,0.120664908767,0.0204526883817,0.844662934903,0.417683259369,-0.334791309989,0.0
19,-0.588128566619,-0.122091862282,0.0514755046771,0.481719517066,0.707207520304,-0.51749766193,0.0
16,0.318943840986,0.0948233811471,-0.00122315904723,0.867273208434,-0.383446459279,0.317499598109,0.0
14,-0.00429976679014,0.233016733992,-0.0317295592156,0.999989498086,-0.00207995007964,0.00408381248715,0.0
18,-0.346820930452,0.12203514392,0.0189807387277,0.844217148485,0.417506002839,-0.336134115789,0.0
13,0.00375523613497,-0.205965642998,0.00345788547381,0.999475125047,0.00305135204041,-0.032251568383,0.0
17,0.545064822043,-0.18119585241,0.0206499316936,0.521735013956,-0.686603080843,0.506328731745,0.0
16,0.318166955176,0.0907175234852,0.0034069127287,0.867706893899,-0.382699426977,0.317215849022,0.0
13,0.00367276602509,-0.203951096259,0.000388587385647,0.999525499758,0.00379633004472,-0.030567355331,0.0
18,-0.346728465702,0.122549935815,0.0182646285546,0.843661629687,0.417872779691,-0.337071794411,0.0
14,-0.00407761903601,0.233181978593,-0.0320893138415,0.999981176414,-0.00200522028663,0.00579878520944,0.0
16,0.318686567396,0.0914322112068,0.00243323117437,0.867247370562,-0.383436057577,0.317582726235,0.0
13,0.00367346695537,-0.204522520833,0.0010043260478,0.999689719727,0.00561750002073,-0.0242674260106,0.0
18,-0.346240773809,0.121756731554,0.0190658395928,0.845004223554,0.417462149142,-0.334205350361,0.0
