ID,xp,yp,zp,xo,yo,zo,wo,xori,yori,zori,xoori,yoori,zoori,woori
16,0.276055081485,-0.00657155534365,-0.0148331313065,0.999823896029,-0.00756943438891,-0.0171720875846,0.0,0.0818003398255,0.0432164882886,0.499324577915,0.999480146573,0.0109631333398,-0.0297294487379,0.00595031017316
16,0.276084532147,-0.00657824022254,-0.0149801024911,0.999905009208,-0.00792814963987,-0.0112746176502,0.0,0.0818310733655,0.0432552694651,0.499542146877,0.999374137115,0.011029860377,-0.0326553857541,0.00795625715213
16,0.276039173873,-0.00648402961265,-0.0150462590009,0.999862452998,-0.00771495500844,-0.0146817762889,0.0,0.0818232280556,0.0432218977045,0.499386827402,0.999419056825,0.0110714707643,-0.0311977358882,0.00810386736106
16,0.276089987267,-0.00656371837299,-0.0150325099389,0.999848876498,-0.00805757515284,-0.0154045333627,0.0,0.0818364843396,0.0432357244911,0.499451177225,0.999423511132,0.0111107375639,-0.0308953133659,0.00864155764214
16,0.275964691927,-0.00663993675396,-0.015671504432,0.999901213964,-0.00861584375142,-0.0111053838088,0.0,0.0818256242068,0.0432281050415,0.499673415015,0.999343577191,0.0112108163178,-0.0334964541996,0.0080448666981
16,0.276030151078,-0.00657404631964,-0.0148321430183,0.999890268348,-0.00800381317419,-0.0124655620614,0.0,0.0817691442849,0.0432362846368,0.499297841656,0.999397423461,0.0110732463548,-0.0322163522339,0.00665431017598
16,0.276041869534,-0.00661803623906,-0.0149233153775,0.999854682701,-0.00795427248586,-0.0150778987278,0.0,0.0818219508669,0.0432443039212,0.499470288739,-0.999456055169,-0.0110650263827,0.0305521744171,-0.00563237217808
16,0.276121982808,-0.00642092926186,-0.0143987784466,0.999933886532,-0.0078561296285,-0.00839665368673,0.0,0.0818016059872,0.0432071745783,0.499423555879,0.99934884035,0.011112131909,-0.0332925782789,0.00836779826416
16,0.276089998658,-0.00633363655168,-0.0146923223329,0.999870303166,-0.00735681198182,-0.0143266941052,0.0,0.0818218885517,0.0431889247755,0.4993358962,0.999427104429,0.0110891254468,-0.0308691167146,0.00834217375623
16,0.276009112328,-0.006351289865,-0.015782397389,0.999756585165,-0.00845634511118,-0.0203779451011,0.0,0.0818700351438,0.0432282241706,0.499710097098,0.999463639558,0.0117787744935,-0.0289180699599,0.00987111454817
16,0.27595295138,-0.00647890235555,-0.0157451291604,0.999709782205,-0.00783897308295,-0.0227794175715,0.0,0.0818306234707,0.0432712385575,0.49952681429,-0.999526159713,-0.0114274864571,0.0279280804601,-0.00607378998778
16,0.275901008303,-0.00650766044542,-0.0155756716386,0.999816064274,-0.00823020552722,-0.0173234331795,0.0,0.0817980130757,0.0432416680694,0.499377016959,0.999450529399,0.0114451389408,-0.0304556915745,0.00633237161341
