ID,x,y,z(position),x,y,z,w(orientation)
17,0.546348730993,-0.192605487845,0.0325367932127,0.524666806706,-0.705750765026,0.476067851894,0.0
19,-0.588355528153,-0.135274755922,0.0757838481125,0.481039156113,0.706312016176,-0.519350234516,0.0
16,0.319563857129,0.0825145741957,0.00928181546564,0.869809945838,-0.396486758853,0.29364759181,0.0
15,-0.0139053638888,0.531134105864,-0.0166910247247,0.999846712071,-0.00603119220595,-0.016437064258,0.0
13,0.00613295592713,-0.222056971254,0.0268932761325,0.99959142027,0.00385589827044,-0.0283218038026,0.0
14,-0.00390841547491,0.211093939393,-0.00905288496212,0.99987446227,-0.0117652310954,-0.0106131539963,0.0
19,-0.588590041176,-0.134102135151,0.0743430608017,0.483192905868,0.705238335588,-0.518809700888,0.0
17,0.545574281815,-0.192958529761,0.0325265285192,0.523249759936,-0.706914866762,0.475900262531,0.0
16,0.319572845243,0.0836315812958,0.00785213701639,0.869748639429,-0.397608282256,0.292309695516,0.0
15,-0.0135219328681,0.531073577003,-0.0162298891641,0.999905510604,-0.00552077712565,-0.0125893162746,0.0
13,0.00594416144214,-0.221464794827,0.025782900785,0.999607321562,0.0026722712198,-0.0278937564118,0.0
14,-0.00371973493309,0.210515751898,-0.00834981965625,0.999877773894,-0.0118193298184,-0.0102342911499,0.0
17,0.545566428875,-0.193460787381,0.0328998118228,0.522047585708,-0.70574876645,0.478941538093,0.0
19,-0.588645712871,-0.133844911289,0.0741694465817,0.482859236521,0.706051211103,-0.518014135913,0.0
16,0.319594277679,0.0828674859842,0.00874009751367,0.867636193321,-0.40007493238,0.295207527886,0.0
15,-0.0131322287815,0.533169186543,-0.0178611858006,0.999969651095,-0.00312758939223,-0.00713547990767,0.0
13,0.00579689533729,-0.220416421246,0.0239315424022,0.999751669559,0.00517856809454,-0.0216744468476,0.0
14,-0.00364891862389,0.211731229627,-0.00978449842365,0.999901510656,-0.0105921146979,-0.00920739343546,0.0
19,-0.588985823568,-0.132564747944,0.072293720713,0.484181564441,0.705893929924,-0.51699320339,0.0
17,0.54524322707,-0.193321568216,0.0323748332483,0.521935415274,-0.705059361244,0.480077826404,0.0
16,0.319535760264,0.0833077408926,0.00818845731245,0.868179640914,-0.39787309324,0.296582387842,0.0
15,-0.0126466513346,0.530662077336,-0.015384598218,0.999933383641,-0.00522396475705,-0.0102926417126,0.0
13,0.00558502544189,-0.222112887395,0.0264396465633,0.99976506251,0.00458178714461,-0.0211855377575,0.0
14,-0.00377482016942,0.214184058068,-0.0121332065658,0.999867843808,-0.0115186570252,-0.0114723780538,0.0
19,-0.589122679209,-0.133201466014,0.0723258930868,0.483162027577,0.70602672247,-0.517765122682,0.0
16,0.319360398526,0.0829471297779,0.00855720009801,0.86941137921,-0.397901866683,0.292912884986,0.0
15,-0.0131558945262,0.530486102032,-0.0154788762587,0.999901093771,-0.00638847880836,-0.0125295655592,0.0
17,0.545223402006,-0.193634224912,0.0329931912269,0.523361347257,-0.703937637437,0.480171534764,0.0
13,0.00559841227618,-0.221273183626,0.0249759631917,0.999809612438,0.00600272917832,-0.0185662629414,0.0
14,-0.00401174672269,0.212063410705,-0.0101243402533,0.999902613907,-0.0106552089758,-0.00901272564474,0.0
19,-0.588201218134,-0.134974035259,0.0753749460083,0.483012301423,0.706559371623,-0.517177891103,0.0
17,0.54580522886,-0.192982738715,0.0322336557669,0.523038729753,-0.705653108922,0.478000185195,0.0
16,0.319543196992,0.0830404844662,0.00842207748596,0.868717508289,-0.398225083949,0.294527882053,0.0
15,-0.0133240085284,0.530512112808,-0.0158558722379,0.999889450911,-0.00417777012101,-0.01426997528,0.0
13,0.00579079666355,-0.221743164702,0.0261180053495,0.99970815694,0.00542144227429,-0.0235416420812,0.0
14,-0.00410513911993,0.212039917666,-0.01005959524,0.999900543056,-0.0107325288989,-0.00914968954843,0.0
17,0.546425838529,-0.192416164618,0.0327104260487,0.525322880847,-0.704226605507,0.477598952003,0.0
19,-0.588074501277,-0.135369212775,0.0762715944882,0.481493701484,0.707496906798,-0.517312229029,0.0
16,0.319565575747,0.0829789573659,0.00943132737031,0.869391553795,-0.396754766867,0.294523311739,0.0
13,0.00614149883858,-0.220827658086,0.0254698436385,0.999595986711,0.00167712893613,-0.0283734134275,0.0
14,-0.00397524646198,0.214726145128,-0.0126709291284,0.999851706075,-0.0105916450712,-0.0135787670248,0.0
15,-0.0136479335232,0.531219236886,-0.0155734442036,0.999959661106,-0.00264847801872,-0.00858264096533,0.0
17,0.546276808362,-0.192897189969,0.0320326771857,0.523703762455,-0.704653422196,0.478746199752,0.0
19,-0.588204256421,-0.135965905068,0.075870786835,0.485298167707,0.708726999729,-0.512046607522,0.0
18,-0.345422022023,0.104620435131,0.0414193917231,0.839403286026,0.420029815627,-0.344930539953,0.0
14,-0.00391955363108,0.21061840058,-0.00876552892847,0.999894117682,-0.0111040473959,-0.00940497508288,0.0
15,-0.0136722493257,0.531430956414,-0.0165216259229,0.999894511078,-0.00545541040614,-0.0134612485902,0.0
13,0.00595085489286,-0.222752498083,0.0271499409179,0.999814849529,0.00713644740514,-0.0178700245902,0.0
19,-0.588412387235,-0.135168860068,0.0741624509619,0.483377015971,0.707812341775,-0.515119742644,0.0
16,0.319954391009,0.0849808169786,0.00643162963705,0.87001388903,-0.395353472052,0.294569966275,0.0
13,0.00591510283885,-0.221688295834,0.0256411266209,0.999802332056,0.00760887698095,-0.0183685003858,0.0
14,-0.00411182915216,0.212678602666,-0.0110477323436,0.999886975922,-0.0105349199793,-0.0107261756085,0.0
15,-0.013886855387,0.533118509078,-0.0186967301857,0.99998978059,-0.00246372449664,-0.00379061704941,0.0
19,-0.58774648057,-0.135796838689,0.0752725859623,0.482056422317,0.708108742304,-0.515949236627,0.0
16,0.319298712822,0.0828795189564,0.00953109501863,0.868421864629,-0.396485396767,0.297729399261,0.0
