DK2
DK2,x,y,t,xo,yo,to:-43.629982,-338.985840,0.013358,1.601996,-299.984070,0.004772

DK2,x,y,t,xo,yo,to:-44.992191,-339.000763,0.010000,7.113533,-299.863312,0.032209

DK2,x,y,t,xo,yo,to:-34.346130,-338.652496,0.051354,19.923504,-299.484344,0.083901

DK2,x,y,t,xo,yo,to:-34.016354,-335.695038,0.050960,29.598686,-298.934509,0.109350

DK2,x,y,t,xo,yo,to:-21.109655,-329.596954,0.041483,44.242882,-298.395325,0.125653

DK2,x,y,t,xo,yo,to:-19.942841,-328.370972,0.101267,53.666569,-297.461914,0.123665

DK2,x,y,t,xo,yo,to:-6.937532,-326.415924,0.111650,62.415062,-296.412201,0.104181

DK2,x,y,t,xo,yo,to:-0.928111,-326.408020,0.065719,68.285728,-295.940155,0.081516

DK2,x,y,t,xo,yo,to:20.427771,-327.586884,0.111926,73.856567,-295.308868,0.054874

DK2,x,y,t,xo,yo,to:29.978653,-326.229126,0.077642,83.887680,-294.292572,0.009543

DK2,x,y,t,xo,yo,to:34.361771,-326.840302,0.061573,88.305580,-293.976227,-0.011929

DK2,x,y,t,xo,yo,to:46.664864,-324.567596,0.036656,99.174637,-293.401428,-0.048909

DK2,x,y,t,xo,yo,to:53.148777,-323.941040,0.007440,106.617813,-293.280975,-0.061634

DK2,x,y,t,xo,yo,to:75.432915,-323.263611,-0.021192,124.096710,-293.574127,-0.071575

DK2,x,y,t,xo,yo,to:76.432350,-325.201599,-0.047255,130.449432,-293.881012,-0.073563

DK2,x,y,t,xo,yo,to:99.828079,-328.758789,-0.086617,142.882172,-294.890869,-0.093842

DK2,x,y,t,xo,yo,to:113.975334,-329.072937,-0.092562,158.146652,-296.107117,-0.120484

DK2,x,y,t,xo,yo,to:119.251839,-330.532928,-0.088467,166.637009,-296.889984,-0.131220

DK2,x,y,t,xo,yo,to:164.543945,-336.114685,-0.064143,204.700058,-300.255402,-0.094240

DK2,x,y,t,xo,yo,to:163.420639,-337.419495,-0.092622,211.877136,-300.935364,-0.085890

DK2,x,y,t,xo,yo,to:172.029251,-338.415894,-0.088690,220.087006,-301.706360,-0.075153

DK2,x,y,t,xo,yo,to:181.629333,-343.585205,-0.078260,229.751846,-302.602448,-0.048909

DK2,x,y,t,xo,yo,to:196.688324,-344.320343,-0.027512,240.907776,-303.097809,-0.010339

DK2,x,y,t,xo,yo,to:211.538452,-344.187378,0.015075,257.533783,-303.467224,0.060043

DK2,x,y,t,xo,yo,to:221.948822,-347.898804,0.033343,266.532379,-303.355988,0.108953

DK2,x,y,t,xo,yo,to:258.162781,-344.733246,0.228754,299.261292,-298.894562,0.291866

DK2,x,y,t,xo,yo,to:272.325745,-345.097290,0.311295,308.039978,-296.360596,0.344353

DK2,x,y,t,xo,yo,to:278.998291,-344.553253,0.360226,314.893951,-293.994415,0.386502

DK2,x,y,t,xo,yo,to:285.733185,-342.550842,0.421731,323.690430,-290.523407,0.438593

DK2,x,y,t,xo,yo,to:290.041809,-339.786835,0.510081,331.918182,-286.228973,0.491478

DK2,x,y,t,xo,yo,to:299.741150,-335.197235,0.530246,341.802216,-280.834717,0.558679

DK2,x,y,t,xo,yo,to:297.929626,-336.850983,0.519199,343.886536,-279.638794,0.571801

DK2,x,y,t,xo,yo,to:310.041931,-329.125397,0.617271,356.595306,-271.535645,0.671210

DK2,x,y,t,xo,yo,to:315.318909,-326.205963,0.649732,361.313263,-268.089325,0.710974

DK2,x,y,t,xo,yo,to:315.318909,-326.205963,0.649732,361.313263,-268.089325,0.710974

DK2,x,y,t,xo,yo,to:324.817291,-319.094116,0.708718,370.540161,-260.693756,0.779764

DK2,x,y,t,xo,yo,to:328.431030,-315.959900,0.742473,376.567932,-255.347565,0.815948

DK2,x,y,t,xo,yo,to:338.734436,-305.071411,0.788059,382.699310,-249.352463,0.839805

DK2,x,y,t,xo,yo,to:347.490021,-295.058197,0.825508,389.090454,-242.685959,0.858891

DK2,x,y,t,xo,yo,to:351.595917,-289.680878,0.856995,394.015625,-237.103226,0.875591

DK2,x,y,t,xo,yo,to:355.487091,-282.016937,0.929465,399.371216,-230.227005,0.902232

DK2,x,y,t,xo,yo,to:361.790466,-271.287689,0.986270,404.650818,-222.593307,0.935235

DK2,x,y,t,xo,yo,to:363.593903,-265.690826,1.043247,409.663818,-214.392776,0.971816

DK2,x,y,t,xo,yo,to:368.877380,-253.887100,1.093395,415.057922,-204.400803,1.008001

DK2,x,y,t,xo,yo,to:372.445435,-244.620392,1.133189,420.146423,-193.986633,1.038222

DK2,x,y,t,xo,yo,to:375.956757,-236.033508,1.168622,424.233826,-184.820709,1.070431

DK2,x,y,t,xo,yo,to:380.973419,-223.158997,1.211344,428.341644,-174.538528,1.110592

DK2,x,y,t,xo,yo,to:385.417023,-211.042328,1.249454,431.744171,-164.946869,1.148765

DK2,x,y,t,xo,yo,to:386.925568,-206.266785,1.268954,433.450043,-159.654922,1.167852

DK2,x,y,t,xo,yo,to:391.278137,-188.409821,1.315457,437.489655,-145.324692,1.207616

DK2,x,y,t,xo,yo,to:391.278137,-188.409821,1.315457,437.489655,-145.324692,1.207616

DK2,x,y,t,xo,yo,to:391.278137,-188.409821,1.315457,437.489655,-145.324692,1.207616

DK2,x,y,t,xo,yo,to:391.278137,-188.409821,1.315457,437.489655,-145.324692,1.207616

DK2,x,y,t,xo,yo,to:395.493805,-167.984818,1.347800,441.037872,-130.524811,1.235056

DK2,x,y,t,xo,yo,to:393.757782,-165.705292,1.364143,442.729034,-122.646797,1.240225

DK2,x,y,t,xo,yo,to:395.355804,-153.148422,1.374550,443.811127,-117.289093,1.243407

DK2,x,y,t,xo,yo,to:396.155884,-144.441971,1.387585,445.657928,-107.567841,1.248974

DK2,x,y,t,xo,yo,to:396.071075,-139.544937,1.406877,446.995270,-99.813416,1.258121

DK2,x,y,t,xo,yo,to:397.335175,-126.396423,1.428340,448.121582,-92.358955,1.269255

DK2,x,y,t,xo,yo,to:397.323334,-118.991302,1.456905,449.268280,-83.147720,1.286355

DK2,x,y,t,xo,yo,to:397.708069,-107.623047,1.477376,450.026764,-75.646919,1.296694

DK2,x,y,t,xo,yo,to:397.225708,-102.870331,1.492349,450.678101,-67.852242,1.301466

DK2,x,y,t,xo,yo,to:397.934265,-88.415627,1.504492,451.312256,-58.874718,1.309021

DK2,x,y,t,xo,yo,to:397.392456,-84.562698,1.520990,451.823700,-49.511864,1.317372

DK2,x,y,t,xo,yo,to:397.348480,-70.915413,1.543166,452.190399,-39.529343,1.332483

DK2,x,y,t,xo,yo,to:396.388397,-59.552490,1.577422,452.269836,-28.975279,1.356342

DK2,x,y,t,xo,yo,to:395.406128,-48.491661,1.601965,452.068787,-19.647924,1.374635

DK2,x,y,t,xo,yo,to:394.382416,-32.627235,1.619238,451.665039,-10.091215,1.388553

DK2,x,y,t,xo,yo,to:393.617218,-22.226845,1.624586,451.335510,-3.832927,1.392132

DK2,x,y,t,xo,yo,to:392.763367,-18.023617,1.626907,450.894623,3.834968,1.390143

DK2,x,y,t,xo,yo,to:391.911072,-11.734743,1.619193,450.464386,11.786591,1.378611

DK2,x,y,t,xo,yo,to:390.509949,3.296999,1.598372,450.027740,22.379347,1.352764

DK2,x,y,t,xo,yo,to:389.061707,15.549899,1.575143,449.859833,32.367115,1.325724

DK2,x,y,t,xo,yo,to:386.862244,26.323092,1.565169,449.861237,42.874786,1.310214

DK2,x,y,t,xo,yo,to:385.221558,29.193586,1.569757,449.867432,45.230778,1.310214

DK2,x,y,t,xo,yo,to:383.960938,51.304981,1.578916,449.811127,61.863960,1.315384

DK2,x,y,t,xo,yo,to:382.866699,55.208019,1.582403,449.733246,68.460320,1.314588

DK2,x,y,t,xo,yo,to:382.131042,62.953648,1.583347,449.641510,75.292130,1.312600

DK2,x,y,t,xo,yo,to:381.113007,74.542336,1.582957,449.528351,83.301735,1.307828

DK2,x,y,t,xo,yo,to:380.089294,78.594994,1.582412,449.424591,90.887344,1.301862

DK2,x,y,t,xo,yo,to:379.226318,93.041229,1.574544,449.308716,103.137909,1.289932

DK2,x,y,t,xo,yo,to:378.498993,97.506676,1.570889,449.286499,109.546120,1.282774

DK2,x,y,t,xo,yo,to:377.413422,108.402260,1.568629,449.282990,116.566902,1.275218

DK2,x,y,t,xo,yo,to:376.805695,125.329277,1.570605,449.291779,126.226387,1.274025

DK2,x,y,t,xo,yo,to:375.869873,125.367119,1.586280,449.218201,135.225876,1.284762

DK2,x,y,t,xo,yo,to:374.577759,137.857559,1.606823,448.978363,143.656799,1.299475

DK2,x,y,t,xo,yo,to:373.609497,145.052063,1.623620,448.657257,150.575897,1.312598

DK2,x,y,t,xo,yo,to:372.639618,157.121094,1.633733,448.261871,157.302429,1.320949

DK2,x,y,t,xo,yo,to:371.533997,167.426315,1.645620,447.739349,164.728928,1.330493

DK2,x,y,t,xo,yo,to:370.322418,175.228027,1.659393,446.847626,175.576965,1.341230

DK2,x,y,t,xo,yo,to:368.775879,183.581177,1.672771,446.245178,181.814880,1.351172

DK2,x,y,t,xo,yo,to:367.103149,191.776566,1.686166,445.643646,187.294983,1.361114

DK2,x,y,t,xo,yo,to:365.592010,199.137573,1.706974,444.802460,193.932846,1.379405

DK2,x,y,t,xo,yo,to:365.592010,199.137573,1.706974,444.802460,193.932846,1.379405

DK2,x,y,t,xo,yo,to:363.618713,204.456726,1.765241,442.494812,207.972641,1.435074

DK2,x,y,t,xo,yo,to:361.441650,207.237457,1.793433,441.297272,213.643143,1.462511

DK2,x,y,t,xo,yo,to:359.484436,213.167511,1.829886,439.450775,221.195023,1.498696

DK2,x,y,t,xo,yo,to:354.945953,224.212234,1.863214,437.450439,228.268005,1.531302

DK2,x,y,t,xo,yo,to:353.081360,224.415314,1.887080,435.670654,233.931946,1.554364

DK2,x,y,t,xo,yo,to:353.081360,224.415314,1.887080,435.670654,233.931946,1.554364

DK2,x,y,t,xo,yo,to:349.234253,239.564377,1.922192,432.493774,243.103561,1.590152

DK2,x,y,t,xo,yo,to:347.703705,249.462463,1.947779,429.829956,250.105896,1.616794

DK2,x,y,t,xo,yo,to:345.565338,259.772064,1.983636,426.156281,258.937164,1.653774

DK2,x,y,t,xo,yo,to:342.159332,278.990967,2.014058,422.607178,266.743835,1.686380

DK2,x,y,t,xo,yo,to:337.140228,289.333038,2.073578,416.878784,277.995880,1.746025

DK2,x,y,t,xo,yo,to:336.342255,299.790131,2.085081,415.570557,280.341522,1.758351

DK2,x,y,t,xo,yo,to:336.342255,299.790131,2.085081,415.570557,280.341522,1.758351

DK2,x,y,t,xo,yo,to:328.906464,311.807831,2.165401,408.134766,292.359222,1.838673

DK2,x,y,t,xo,yo,to:334.660370,317.081268,2.180043,406.640778,294.534210,1.853784

DK2,x,y,t,xo,yo,to:328.017487,326.324829,2.251992,399.520294,303.974426,1.925756

DK2,x,y,t,xo,yo,to:317.202271,348.679382,2.291866,394.383728,310.058807,1.965917

DK2,x,y,t,xo,yo,to:318.065155,343.002228,2.315294,390.663422,314.190887,1.988980

DK2,x,y,t,xo,yo,to:305.865906,360.650513,2.342050,385.836243,319.288727,2.016419

DK2,x,y,t,xo,yo,to:301.855988,371.939911,2.370136,380.539886,324.587402,2.046244

DK2,x,y,t,xo,yo,to:299.109680,379.728973,2.399055,374.756409,330.061096,2.076866

DK2,x,y,t,xo,yo,to:295.256927,381.049805,2.435602,368.688873,335.433502,2.112656

DK2,x,y,t,xo,yo,to:267.894562,405.021698,2.575290,346.015076,352.279877,2.253425

DK2,x,y,t,xo,yo,to:258.347168,402.155823,2.611615,339.303619,356.387451,2.289613

DK2,x,y,t,xo,yo,to:233.884033,445.595062,2.747326,313.347046,369.433167,2.427598

DK2,x,y,t,xo,yo,to:210.271027,487.916504,2.991669,272.233521,380.869537,2.672544

DK2,x,y,t,xo,yo,to:179.870468,409.633575,-3.053368,266.318573,380.483673,2.689247

DK2,x,y,t,xo,yo,to:166.176758,369.724274,-3.042678,260.643768,379.932709,2.689644

DK2,x,y,t,xo,yo,to:158.051025,378.658966,-3.076448,251.997635,379.297516,2.681691

DK2,x,y,t,xo,yo,to:150.650970,374.887238,-2.862594,242.075531,376.498138,2.668567

DK2,x,y,t,xo,yo,to:151.163559,418.495667,-3.044191,234.481567,376.457886,2.653058

DK2,x,y,t,xo,yo,to:143.070297,401.465363,-2.963502,228.728943,375.445892,2.640332

DK2,x,y,t,xo,yo,to:132.086639,417.664581,-3.033526,224.167145,374.987671,2.628004

DK2,x,y,t,xo,yo,to:116.906143,377.876160,-2.870051,217.980759,373.340485,2.616868

DK2,x,y,t,xo,yo,to:114.859489,422.609100,-3.027674,211.919449,372.498932,2.604938

DK2,x,y,t,xo,yo,to:105.098320,458.901367,-2.989626,202.838150,371.142853,2.588633

DK2,x,y,t,xo,yo,to:102.000549,443.404877,-2.059026,197.171600,361.104767,2.572328

DK2,x,y,t,xo,yo,to:87.205170,430.722961,-2.492927,191.040131,355.946228,2.548865

DK2,x,y,t,xo,yo,to:71.858490,406.985382,-2.122963,185.786942,347.951752,2.517051

DK2,x,y,t,xo,yo,to:62.866741,448.389496,-2.862982,171.060242,342.408844,2.459786

DK2,x,y,t,xo,yo,to:39.667030,402.466949,-2.304327,164.348312,335.675232,2.420813

DK2,x,y,t,xo,yo,to:24.392874,400.384460,-2.534880,149.947357,324.599823,2.346845

DK2,x,y,t,xo,yo,to:-0.112014,437.360443,2.863104,142.374969,325.779388,2.317815

DK2,x,y,t,xo,yo,to:-4.391267,414.618774,2.957195,138.499573,327.146149,2.304293

DK2,x,y,t,xo,yo,to:-19.444042,408.222931,2.958683,129.842758,328.789307,2.307873

DK2,x,y,t,xo,yo,to:-23.020454,388.822113,2.948139,123.336357,330.132477,2.324973

DK2,x,y,t,xo,yo,to:-35.465904,392.667725,2.856014,115.087517,332.632019,2.361161

DK2,x,y,t,xo,yo,to:-44.743790,385.848114,2.978791,107.629967,333.977264,2.394168

DK2,x,y,t,xo,yo,to:-52.557178,400.394867,2.943443,97.954712,336.046722,2.429164

DK2,x,y,t,xo,yo,to:-60.023235,415.717468,2.059083,93.194458,344.452423,2.462966

DK2,x,y,t,xo,yo,to:-73.534256,412.699554,2.816011,86.380844,347.323425,2.489611

DK2,x,y,t,xo,yo,to:-80.762947,418.188965,2.704918,78.326637,351.115356,2.526594

DK2,x,y,t,xo,yo,to:-87.409973,415.050781,2.948304,69.396667,353.217712,2.563578

DK2,x,y,t,xo,yo,to:-96.864914,418.288361,2.922227,63.328838,354.583008,2.582667

DK2,x,y,t,xo,yo,to:-108.995712,407.684113,-2.915065,54.719570,352.931366,2.601357

DK2,x,y,t,xo,yo,to:-112.021294,415.814911,-3.080714,48.347885,352.633331,2.604141

DK2,x,y,t,xo,yo,to:-124.479149,407.526764,-2.344948,42.253109,346.919983,2.593801

DK2,x,y,t,xo,yo,to:-132.496033,408.363159,-2.762656,34.157173,343.129913,2.575110

DK2,x,y,t,xo,yo,to:-148.319366,409.370758,-3.065224,23.042688,341.858978,2.556021

DK2,x,y,t,xo,yo,to:-149.158569,408.777649,-3.057178,15.673686,341.207245,2.541307

DK2,x,y,t,xo,yo,to:-166.166473,416.497559,-3.049081,7.649456,340.524048,2.528978

DK2,x,y,t,xo,yo,to:-180.179596,405.891205,-3.030803,-5.091978,339.137848,2.528183

DK2,x,y,t,xo,yo,to:-195.129578,403.226593,-2.950012,-14.179680,337.496765,2.548862

DK2,x,y,t,xo,yo,to:-209.594070,398.523560,-2.842593,-23.479107,334.894226,2.582665

DK2,x,y,t,xo,yo,to:-216.726410,401.118591,-2.937663,-33.686832,332.858307,2.631576

DK2,x,y,t,xo,yo,to:-231.200455,395.821075,-2.833031,-46.530636,329.288849,2.698779

DK2,x,y,t,xo,yo,to:-238.249390,397.194519,-2.834880,-53.294865,327.239838,2.733773

DK2,x,y,t,xo,yo,to:-245.438660,389.593536,-2.728678,-61.514969,323.947754,2.777516

DK2,x,y,t,xo,yo,to:-249.894043,384.310455,-2.656040,-67.961792,320.723541,2.809727

DK2,x,y,t,xo,yo,to:-257.652435,373.239990,-2.538709,-72.640060,317.724976,2.832792

DK2,x,y,t,xo,yo,to:-276.211761,351.982819,-2.390543,-79.104820,312.101288,2.865402

DK2,x,y,t,xo,yo,to:-277.501495,349.106506,-2.341624,-85.830635,305.434021,2.898409

DK2,x,y,t,xo,yo,to:-283.033417,341.054657,-2.300096,-89.753082,301.167877,2.915509

DK2,x,y,t,xo,yo,to:-289.084198,335.158234,-2.304438,-91.703583,298.992950,2.921077

DK2,x,y,t,xo,yo,to:-296.385803,327.710022,-2.277868,-101.294777,288.039062,2.954084

DK2,x,y,t,xo,yo,to:-297.715637,328.866425,-2.287412,-102.928665,286.150421,2.961640

DK2,x,y,t,xo,yo,to:-302.830536,323.010223,-2.260652,-108.180061,279.977631,2.989477

DK2,x,y,t,xo,yo,to:-307.372711,317.351440,-2.232814,-112.722237,274.318848,3.017315

DK2,x,y,t,xo,yo,to:-317.630615,303.085083,-2.155269,-122.979965,260.052490,3.094860

DK2,x,y,t,xo,yo,to:-337.000336,291.103485,-2.112643,-133.911423,242.660110,3.142581

DK2,x,y,t,xo,yo,to:-344.667938,281.207458,-2.108885,-137.456940,236.764603,3.150535

DK2,x,y,t,xo,yo,to:-352.428253,269.807343,-2.101029,-142.125122,228.905228,3.163261

DK2,x,y,t,xo,yo,to:-354.919189,267.669098,-2.096124,-146.189148,222.002365,3.179168

DK2,x,y,t,xo,yo,to:-361.643097,254.760147,-2.062187,-150.281876,214.627914,3.205813

DK2,x,y,t,xo,yo,to:-365.858765,249.111267,-2.054873,-153.191925,209.184235,3.226094

DK2,x,y,t,xo,yo,to:-370.938416,241.447571,-2.038549,-157.499786,200.908768,3.255523

DK2,x,y,t,xo,yo,to:-375.091644,234.688522,-2.020126,-161.014877,193.815979,3.281770

DK2,x,y,t,xo,yo,to:-377.844452,229.687302,-2.007662,-163.483139,188.624252,3.297677

DK2,x,y,t,xo,yo,to:-387.795990,209.101135,-1.993673,-165.899963,183.356491,3.314777

DK2,x,y,t,xo,yo,to:-392.562408,198.081604,-1.966837,-170.447159,172.899612,3.341024

DK2,x,y,t,xo,yo,to:-393.126129,197.506668,-1.951334,-173.151627,166.318573,3.359715

DK2,x,y,t,xo,yo,to:-395.793335,207.355133,-1.978506,-176.288620,159.051193,3.382781

DK2,x,y,t,xo,yo,to:-403.109131,202.786606,-1.997162,-178.926331,153.262894,3.404653

DK2,x,y,t,xo,yo,to:-409.842712,193.032211,-1.971357,-183.049683,144.009613,3.448792

DK2,x,y,t,xo,yo,to:-412.233246,192.500473,-1.956659,-185.141785,139.011017,3.473844

DK2,x,y,t,xo,yo,to:-419.633972,178.299194,-1.920407,-188.346924,130.753204,3.518379

DK2,x,y,t,xo,yo,to:-422.044281,167.189835,-1.873333,-190.914032,123.116325,3.560132

DK2,x,y,t,xo,yo,to:-426.473755,142.745895,-1.819690,-193.501144,113.859619,3.603080

DK2,x,y,t,xo,yo,to:-425.378937,148.669922,-1.798181,-195.126694,107.175034,3.626145

DK2,x,y,t,xo,yo,to:-428.501190,141.173813,-1.785038,-196.533340,100.923042,3.643643

DK2,x,y,t,xo,yo,to:-430.309418,137.901978,-1.777867,-198.073364,93.735451,3.655574

DK2,x,y,t,xo,yo,to:-432.408508,134.213181,-1.780662,-199.946808,84.980888,3.660346

DK2,x,y,t,xo,yo,to:-434.920868,124.974648,-1.779176,-201.642746,77.055626,3.665913

DK2,x,y,t,xo,yo,to:-436.640656,117.399628,-1.773453,-202.558105,72.673828,3.672674

DK2,x,y,t,xo,yo,to:-437.884277,114.046387,-1.762872,-203.980545,65.654320,3.688581

DK2,x,y,t,xo,yo,to:-440.534027,99.142303,-1.736474,-205.422043,57.679142,3.713237

DK2,x,y,t,xo,yo,to:-441.611938,90.705193,-1.699026,-206.998062,46.957371,3.749824

DK2,x,y,t,xo,yo,to:-443.175751,82.239090,-1.663784,-208.626053,32.299767,3.787603

DK2,x,y,t,xo,yo,to:-442.839539,70.944435,-1.647015,-209.324646,23.941639,3.800329

DK2,x,y,t,xo,yo,to:-444.174286,47.077179,-1.620855,-210.381760,6.067847,3.825781

DK2,x,y,t,xo,yo,to:-442.443481,24.403854,-1.625328,-210.908310,-4.332304,3.815043

DK2,x,y,t,xo,yo,to:-439.681396,20.261322,-1.617303,-211.175644,-9.791672,3.815839

DK2,x,y,t,xo,yo,to:-438.218567,20.397909,-1.603523,-211.445251,-16.854488,3.825383

DK2,x,y,t,xo,yo,to:-437.059631,7.066358,-1.577444,-211.628510,-26.983339,3.845665

DK2,x,y,t,xo,yo,to:-435.518188,-8.335220,-1.526607,-211.266342,-44.647964,3.891398

DK2,x,y,t,xo,yo,to:-419.757507,-44.347805,-1.389737,-199.368546,-92.682564,3.834531

DK2,x,y,t,xo,yo,to:-411.355804,-77.721718,-1.407516,-198.324814,-98.574921,3.808683

DK2,x,y,t,xo,yo,to:-408.813721,-110.992935,-1.471947,-194.295135,-136.715485,3.778459

DK2,x,y,t,xo,yo,to:-406.228149,-111.510422,-1.412351,-192.133362,-151.399216,3.797150

DK2,x,y,t,xo,yo,to:-401.502045,-134.478836,-1.390824,-191.904984,-152.698593,3.794764

DK2,x,y,t,xo,yo,to:-400.656952,-140.718185,-1.404520,-191.888260,-152.791336,3.786811

DK2,x,y,t,xo,yo,to:-400.202087,-147.295883,-1.423548,-191.935913,-152.464951,3.780845

DK2,x,y,t,xo,yo,to:-399.388031,-153.526215,-1.429298,-192.023727,-151.858704,3.777266

DK2,x,y,t,xo,yo,to:-399.397156,-153.147659,-1.431672,-192.023804,-151.858719,3.774085

DK2,x,y,t,xo,yo,to:-399.973755,-149.045425,-1.432885,-192.017288,-151.905396,3.772892

DK2,x,y,t,xo,yo,to:-400.069061,-148.780731,-1.435527,-192.030075,-151.812012,3.771301

DK2,x,y,t,xo,yo,to:-400.144348,-148.786728,-1.439662,-192.048676,-151.671890,3.768517

DK2,x,y,t,xo,yo,to:-400.439667,-146.782867,-1.442977,-192.079056,-151.438248,3.765733

DK2,x,y,t,xo,yo,to:-400.386932,-147.681915,-1.453589,-192.125336,-151.064117,3.756189

DK2,x,y,t,xo,yo,to:-400.319366,-148.782669,-1.460129,-192.146790,-150.876862,3.750622

DK2,x,y,t,xo,yo,to:-399.874237,-151.909012,-1.465570,-192.172195,-150.642624,3.743861

DK2,x,y,t,xo,yo,to:-399.866180,-151.806671,-1.478477,-192.205124,-150.314423,3.730737

DK2,x,y,t,xo,yo,to:-399.748413,-152.065048,-1.481993,-192.209427,-150.267502,3.726363

DK2,x,y,t,xo,yo,to:-400.142700,-148.821823,-1.498612,-192.066254,-152.146881,3.710456

DK2,x,y,t,xo,yo,to:-398.999603,-171.233734,-1.507565,-190.516571,-178.535538,3.702900

DK2,x,y,t,xo,yo,to:-399.228790,-159.753693,-1.489251,-190.041611,-184.831650,3.714035

DK2,x,y,t,xo,yo,to:-398.435852,-182.661057,-1.485391,-188.240921,-208.369522,3.736702

DK2,x,y,t,xo,yo,to:-396.752533,-196.278519,-1.479832,-187.451660,-216.861603,3.736305

DK2,x,y,t,xo,yo,to:-395.892822,-206.180405,-1.498930,-187.403778,-217.424988,3.718011

DK2,x,y,t,xo,yo,to:-394.433685,-217.441650,-1.516021,-187.438507,-216.813400,3.694548

DK2,x,y,t,xo,yo,to:-393.537628,-225.754395,-1.534662,-187.528000,-214.930756,3.673073

DK2,x,y,t,xo,yo,to:-393.164612,-230.506134,-1.537233,-187.478058,-216.390610,3.669494

DK2,x,y,t,xo,yo,to:-393.160553,-227.546539,-1.542022,-187.320557,-221.477127,3.663927

DK2,x,y,t,xo,yo,to:-393.152954,-225.783020,-1.544177,-187.160950,-227.176407,3.661143

DK2,x,y,t,xo,yo,to:-393.073303,-235.513535,-1.541386,-186.696930,-245.076035,3.665915

DK2,x,y,t,xo,yo,to:-393.242523,-232.028366,-1.532073,-186.275772,-257.838623,3.677448

DK2,x,y,t,xo,yo,to:-392.670258,-250.582153,-1.529262,-186.028336,-264.053528,3.681424

DK2,x,y,t,xo,yo,to:-391.990143,-262.653381,-1.526696,-185.562836,-274.031647,3.682220

DK2,x,y,t,xo,yo,to:-391.422516,-271.936096,-1.549927,-185.592590,-273.089752,3.657563

DK2,x,y,t,xo,yo,to:-390.990479,-285.723572,-1.576225,-185.618408,-271.581940,3.631316

DK2,x,y,t,xo,yo,to:-392.283722,-286.675964,-1.589498,-185.650070,-273.702271,3.622170

DK2,x,y,t,xo,yo,to:-392.306671,-289.230713,-1.599196,-185.807251,-280.061493,3.612228

DK2,x,y,t,xo,yo,to:-391.839966,-295.077301,-1.600419,-186.093155,-290.094025,3.607853

DK2,x,y,t,xo,yo,to:-391.525940,-298.929565,-1.598670,-186.438980,-302.576172,3.606660

DK2,x,y,t,xo,yo,to:-391.609283,-307.723633,-1.593424,-186.720581,-313.598572,3.610637

