ID,xp,yp,zp,xo,yo,zo,wo,xori,yori,zori,xoori,yoori,zoori,woori
15,0.18888983508,0.844813778309,-0.0180964791773,0.999555299095,-0.00884897343348,0.0284763010342,0.0,0.082444984829,-0.596486457799,1.77871970029,0.924020235727,0.000819975678595,0.00353139458475,0.38232638002
15,0.18901533963,0.847351471216,-0.0183323195221,0.999599089268,-0.00665343160542,0.0275207663903,0.0,0.0825328000913,-0.597176034904,1.78116665941,0.924168590122,-0.000412297982311,0.00340674022276,0.381969424383
15,0.189648571287,0.852474608354,-0.0209066479166,0.999580082382,-0.0068894792306,0.0281459407417,0.0,0.0828780277886,-0.599220977808,1.78660065308,0.925107825806,-0.000161649538095,0.00331860160103,0.379689967454
15,0.189502234926,0.850207980723,-0.0207012842109,0.999457630601,-0.00899448336014,0.0316787610618,0.0,0.0827756647558,-0.598421049233,1.78457360838,0.924347898101,0.00153015979618,0.00215164206038,0.381541599728
15,0.189190377052,0.847865920844,-0.0206032572763,0.999506105589,-0.00762344474168,0.0304865213088,0.0,0.0826170718296,-0.597664528817,1.78228954753,0.924035533667,0.000631514708752,0.00222965260886,0.382299571488
15,0.189369892791,0.849303468485,-0.0209005020066,0.999557405024,-0.00965847783392,0.0281373038592,0.0,0.0828632708974,-0.598051917542,1.78332097913,0.92453154857,0.001095670737,0.00367472849327,0.381086225905
15,0.188875111547,0.847051023408,-0.0192149510838,0.99954343609,-0.00772177510469,0.0292111889186,0.0,0.0826878571366,-0.597053389685,1.7806669922,0.924201228289,0.000475494095273,0.00258306769136,0.381896833314
15,0.188354043204,0.845828239541,-0.0181604046616,0.999599828294,-0.00757603966074,0.0272541170814,0.0,0.0823176557117,-0.596850360933,1.77935752851,0.924493073949,6.11420351916e-05,0.00340537484626,0.381183624916
15,0.188591042228,0.848721202048,-0.0193381557801,0.999524583521,-0.00938129772377,0.0293700219492,0.0,0.0826540496869,-0.597754967059,1.78238279302,0.924438351148,0.00136885427621,0.00262253385961,0.381320053868
15,0.189236538301,0.851696110213,-0.0210948828717,0.999588953619,-0.00895482017078,0.0272348122635,0.0,0.0828181630051,-0.5989781427,1.7859020383,0.92506636377,0.0004607509444,0.00337835808695,0.379790201331
15,0.189062190312,0.845216543641,-0.0187060464753,0.999608919948,-0.00876519174878,0.0265551986373,0.0,0.0825520379866,-0.596684818069,1.77949251003,0.92396665457,0.00011659705584,0.00379041033188,0.382454233127
15,0.189491445592,0.846990749122,-0.0194615449789,0.999484824338,-0.0104999586326,0.0303288111514,0.0,0.0826251938499,-0.59741744874,1.7815030813,0.924363924201,0.00157266849816,0.0025959826355,0.381499833844
15,0.189757808353,0.850994575558,-0.0209453075581,0.999559758166,-0.00815199768282,0.0285277897679,0.0,0.0828554156579,-0.598872933915,1.78559406287,0.925088300284,0.000276969160428,0.00309361407471,0.379739370514
15,0.189830109742,0.854732646774,-0.0224672816707,0.999582649186,-0.0066912781492,0.0281025664703,0.0,0.0830581305663,-0.599983538067,1.78936053444,0.924414102863,-0.000352964231642,0.00289777646701,0.381379135161
15,0.189032351996,0.848755144533,-0.0202572118,0.999568387045,-0.00918470985207,0.0279048512714,0.0,0.0827954429223,-0.597867873388,1.7831073012,0.924344669375,0.000845934984271,0.00332067703577,0.381543168849
15,0.188996459937,0.848897192869,-0.020061560086,0.999557695016,-0.00983298049153,0.0280664716163,0.0,0.0827982406816,-0.597831579706,1.7828835202,0.924481460275,0.00123561325575,0.00352641536957,0.381208692531
15,0.188696167891,0.848352073808,-0.0193471048314,0.99958710976,-0.00921033423954,0.027217269223,0.0,0.0825377134848,-0.597461429412,1.78167905635,0.924413475795,0.000652796868424,0.00356512089037,0.38137460526
15,0.189536549955,0.851021516266,-0.020368052121,0.99957472516,-0.0103385288206,0.027266896455,0.0,0.0829429580631,-0.598412767015,1.78467191381,0.924836639559,0.00114038209548,0.00415722577992,0.380340120329
15,0.189804883178,0.856586106914,-0.022678904299,0.999537190463,-0.00884062546633,0.0291075286378,0.0,0.0831015196067,-0.600429958,1.79028059606,0.925195518532,0.000684760388335,0.0025217317381,0.379481784097
15,0.18901175902,0.8487328025,-0.0197647920936,0.99961173478,-0.00929515429109,0.026267466502,0.0,0.0827122964074,-0.597700622608,1.78238424602,0.924306406229,0.000369795596233,0.00386273022187,0.381631510715
15,0.188633365331,0.845888225669,-0.0187995319955,0.999570562699,-0.00933882922059,0.0277754649884,0.0,0.0825449637367,-0.596638449287,1.77953850805,0.924113189858,0.000673142113496,0.00296921679632,0.382106716719
15,0.188875613804,0.848824494609,-0.020365021463,0.999524559856,-0.00975110088555,0.0292501329368,0.0,0.0826519183486,-0.597806034998,1.78252640076,0.925015693178,0.00132734251371,0.0027959495732,0.379916291047
