b,21,-0.0251752179325,0.345578340649,-0.079894705574
a,21,-0.0252617056256,0.296785046939,0.00877485858052
b,21,-0.0247740981586,0.344083168196,-0.0851086183784
a,21,-0.0258287925269,0.295750895021,0.00470355383053
b,21,-0.0243456051326,0.343569393579,-0.0942578150719
a,21,-0.027006633033,0.295735372707,-0.00204318378152
b,21,-0.0246846346622,0.34415554597,-0.0891960820074
a,21,-0.0264377541345,0.296000327736,0.00174460195714
b,21,-0.024123505875,0.343413881374,-0.106729613286
a,21,-0.0289225922118,0.296173797356,-0.0111452023152
b,21,-0.0240184762866,0.342227673872,-0.1092657617
a,21,-0.0292943839317,0.295276838703,-0.0132160273259
b,21,-0.0251078239433,0.342344042172,-0.0927702560483
a,21,-0.0274829232619,0.294606876949,-0.00121590343779
b,21,-0.0240579565729,0.341590526627,-0.109309860678
a,21,-0.0293576282397,0.294733416544,-0.0133714302469
b,21,-0.0236657220578,0.342318757519,-0.114649420881
a,21,-0.0298840430149,0.295605793184,-0.0171078345576
b,21,-0.0246432868135,0.341501169642,-0.0998946079688
a,21,-0.0282956187337,0.294218460302,-0.00655095044089
b,21,-0.0240540738896,0.341172267152,-0.109868659645
a,21,-0.0294619100288,0.294401309483,-0.0138583216219
b,21,-0.0235483068094,0.340539451416,-0.118347969408
a,21,-0.0304601425563,0.294254858318,-0.020138225684
b,21,-0.0243897729049,0.340780037294,-0.101706089411
a,21,-0.0283957106682,0.293688715982,-0.00800109000212
b,21,-0.0237754538204,0.340760058499,-0.112612479632
a,21,-0.0296874474635,0.294178549531,-0.0159271592353
b,21,-0.0230524874795,0.341487751003,-0.122609754505
a,21,-0.030703396868,0.295268130276,-0.0230451299605
b,21,-0.0233194399634,0.341942019084,-0.120442121245
a,21,-0.0305635522439,0.295553271929,-0.0213873121472
b,21,-0.0241249924527,0.340917973525,-0.104353113626
a,21,-0.0286000604205,0.293931674909,-0.00989428688824
b,21,-0.023147889701,0.341465012406,-0.122691100992
a,21,-0.0308042043169,0.295250744983,-0.0231112573904
b,21,-0.0232341542326,0.341864980884,-0.12139467635
a,21,-0.0306501225086,0.295532225169,-0.0220931681803
b,21,-0.0241562447661,0.340555101262,-0.103983563739
a,21,-0.0285771781974,0.293604070317,-0.00969575371456
b,21,-0.0237165507849,0.340424197258,-0.112333196676
a,21,-0.0295974319875,0.293879702123,-0.0157867353881
b,21,-0.0240317765209,0.340334084129,-0.106071807245
a,21,-0.0288251506266,0.293512282198,-0.0112548445771
b,21,-0.023103020247,0.341052338794,-0.121696610627
a,21,-0.0306081884822,0.294853435607,-0.022465352905
b,21,-0.0243581662008,0.340645700633,-0.100291591082
a,21,-0.0281318075431,0.293510036887,-0.00699641647156
b,21,-0.0242350395058,0.340612122947,-0.101608779027
a,21,-0.0282445207043,0.293543394176,-0.00795833459472
b,21,-0.0238218542011,0.340284881879,-0.109333185797
a,21,-0.0291890612222,0.293622252381,-0.0136325988901
b,21,-0.0239657547844,0.340319921005,-0.107216037472
a,21,-0.0289596298386,0.29355338248,-0.0120886713862
b,21,-0.0239360993293,0.340449899247,-0.106346030255
a,21,-0.0287813776943,0.29362543159,-0.0114296678192
b,21,-0.0239758840772,0.340383055576,-0.105155074305
a,21,-0.028617797548,0.293513398524,-0.0105766700234
b,21,-0.0244009904099,0.3406880743,-0.100070175695
