ID,xp,yp,zp,xo,yo,zo,wo,xori,yori,zori,xoori,yoori,zoori,woori
16,-0.163252768747,-0.216460982416,0.210875353878,0.99554126997,0.0153612494446,-0.0930677806831,0.0,-0.155969810179,0.00328053533342,0.48414092821,0.989615711988,-0.0164243250401,0.0444207984502,0.135712109995
16,-0.163265255884,-0.216798536124,0.210959227881,0.995391599763,0.0154033930232,-0.0946482889668,0.0,-0.156035414195,0.00361219154608,0.483942892883,0.989357212806,-0.0164007201745,0.0451462487944,0.1373504207
16,-0.163360607178,-0.217437936973,0.211023090839,0.995506912652,0.0151329088867,-0.0934718242638,0.0,-0.156114255998,0.00395096401014,0.483433783179,0.989134616654,-0.0160256778807,0.0446825982723,0.139137892739
16,-0.164094099852,-0.217667297075,0.210329982537,0.995240861846,0.0126699390877,-0.0966183189448,0.0,-0.156750213005,0.00431602415703,0.48415074535,0.989329629128,-0.0151129057678,0.0464994817093,0.137245339482
16,-0.164444837685,-0.218155398075,0.210254772554,0.995464081626,0.0117763504792,-0.0944064603817,0.0,-0.157011876766,0.00466047400922,0.483971851226,0.989254819595,-0.0146254395503,0.0455163789707,0.138163879765
16,-0.164861426751,-0.217986114791,0.210423761699,0.994942592517,0.0109105403804,-0.0998508773351,0.0,-0.157312973264,0.0047823243141,0.484210834516,0.989052053846,-0.0146213280846,0.0483480086642,0.138653242324
16,-0.165194113483,-0.217742417688,0.209760329315,0.994532516331,0.00948187570814,-0.103995999893,0.0,-0.157724818645,0.00489417593884,0.485096456878,0.989254166814,-0.0142401611359,0.0503087311529,0.136537331236
16,-0.165208088681,-0.217547990382,0.209944581446,0.994475601081,0.0100924996262,-0.104481674495,0.0,-0.15771227673,0.00486404262578,0.485161389732,0.989151083166,-0.0144113703651,0.0507029575096,0.137119134969
16,-0.164847789294,-0.217644412107,0.210041464239,0.994243177105,0.0107015996955,-0.106611352791,0.0,-0.15737025717,0.00467635631041,0.484767241256,0.9888199074,-0.014723403942,0.051805927245,0.139048761261
16,-0.164632798162,-0.217759977876,0.21048315629,0.994911772108,0.0118988089889,-0.100044910245,0.0,-0.157030282194,0.00448037654497,0.484146937395,0.9890987516,-0.0151313909137,0.0485844990806,0.13818193457
16,-0.164662514674,-0.217515423776,0.210620225626,0.994836334748,0.0119300431861,-0.100788596254,0.0,-0.156883300853,0.00426316918304,0.484413791489,0.989070284796,-0.0152753079051,0.0491400573609,0.138173410845
16,-0.164331239935,-0.217277010608,0.211281220085,0.994570682156,0.0133832723095,-0.103199061132,0.0,-0.156589888041,0.00406864214369,0.484397070431,0.988870387393,-0.0160167305958,0.0501447931225,0.139155743685
16,-0.164228725882,-0.216994229465,0.212194245315,0.994954202806,0.0146725524823,-0.0992514509827,0.0,-0.156475530144,0.00393833789774,0.484287472072,0.989019013793,-0.0163332145188,0.0480950185831,0.138785754479
16,-0.1642361453,-0.216893278303,0.211943204555,0.995232541137,0.0141284902719,-0.0965016830104,0.0,-0.156564910955,0.00382436888001,0.484391975496,0.989207166472,-0.015931774937,0.0465913158015,0.138002208822
