ID,xp,yp,zp,xo,yo,zo,wo,xori,yori,zori,xoori,yoori,zoori,woori
16,0.335168955089,0.0769299296791,0.0112955204228,0.850724334116,-0.375804094849,0.367477060015,0.0,0.33005886281,0.0173172788544,1.75247633814,0.881932595302,0.246509889964,-0.120369889263,0.383326050839
15,-0.0118728346855,0.535074483743,-0.0589195469105,0.998718316836,0.0210360640171,0.0460348523063,0.0,-0.0161513914013,-0.282232520192,2.10698017412,0.929324619887,2.96517190721e-05,-0.0232684512041,0.368529956953
18,-0.339338384956,0.107669750797,0.0143226769408,0.846354275462,0.390631500108,-0.362065562474,0.0,-0.344340971793,-0.0114194635031,1.7690085727,0.886506932943,-0.250713579062,0.115393833433,0.371392544787
19,-0.587516685784,-0.127628290267,0.0486189650125,0.477884727178,0.660695016871,-0.578885379166,0.0,-0.592948288996,0.141281723855,1.58732031849,0.793555653394,-0.470067142427,0.19735796082,0.332198949242
13,0.00488164751935,-0.211236115315,0.0247183257674,0.999653442111,0.0262991002224,0.00116318636131,0.0,-0.000903192404626,0.22305794372,1.55136829862,0.924076281906,-0.0100511984911,-0.00287878988836,0.38206506147
14,-0.00438879602012,0.224789332552,-0.0370209336585,0.99940417385,0.0169202215872,0.0300832742876,0.0,-0.00891474476502,-0.0627232285418,1.88617018432,0.927108109166,-0.00121737145368,-0.0175557222725,0.37438064659
15,-0.0125860057375,0.533867956825,-0.0551266067742,0.999089494373,0.018528244547,0.0384302795584,0.0,-0.01602037973,-0.281703875735,2.10508019262,0.928990165614,-0.000457096230449,-0.0217615245206,0.369463799723
16,0.334775369739,0.0759295486935,0.0108550394483,0.851364789424,-0.376176893766,0.365607631109,0.0,0.329731813208,0.0176735572989,1.75075031507,0.882566868752,0.246751137928,-0.11983532595,0.381875755669
19,-0.586125472043,-0.130274986568,0.0526496935548,0.480318387911,0.659821793786,-0.57786628789,0.0,-0.591883651631,0.141408052029,1.5844969733,0.794113042421,-0.470042084625,0.193252390642,0.3333143082
13,0.00525355370347,-0.212766097552,0.0249174173075,0.999727187038,0.0231880009524,-0.0028050149441,0.0,-0.000808203696298,0.223153751017,1.54913498557,0.922667699903,-0.00973455961533,-0.00300459547822,0.385461445946
14,-0.00482648643233,0.226989010353,-0.0381152409648,0.999441655773,0.0155805223529,0.0295571316056,0.0,-0.00885525567312,-0.0625758347957,1.89223682838,0.927216169476,-0.000677004909788,-0.019384613922,0.374024001194
18,-0.339861323166,0.105954621311,0.0190465064695,0.844500340506,0.384472166964,-0.372827477147,0.0,-0.344732087349,-0.0110460881814,1.77100741906,0.886464450721,-0.251272206737,0.114952969185,0.371253108546
19,-0.586349155767,-0.13238827714,0.0555710982145,0.477256302436,0.656031018227,-0.58467916408,0.0,-0.592578592347,0.141667122186,1.58621450793,0.793503906568,-0.470418067034,0.194546948406,0.333481449761
16,0.334887051698,0.0744254362575,0.0119825991222,0.851078808734,-0.376515026028,0.36592526081,0.0,0.329869752075,0.0178717939828,1.75087108337,0.882245526822,0.24747062456,-0.120864797723,0.381828261203
15,-0.01346374695,0.530787886697,-0.0494899010685,0.999265552915,0.0151995012137,0.035175700721,0.0,-0.0158964396122,-0.281078908222,2.10367138341,0.928553688648,0.000541878102993,-0.0219597508221,0.370547598845
14,-0.00477308514676,0.223619211973,-0.0351997994031,0.999487020912,0.0131406842755,0.0292064623793,0.0,-0.00883086175601,-0.062015269089,1.88781604074,0.926786401357,0.000388161355902,-0.0188040343692,0.375117613399
18,-0.33937916701,0.104228284828,0.0203821763818,0.844529096549,0.384123706693,-0.373121405226,0.0,-0.344264161289,-0.0106529481426,1.76885725339,0.88646487984,-0.251147010615,0.115160558114,0.371272462922
13,0.00552872336832,-0.214254687518,0.0251866531189,0.999751387978,0.0196225036316,-0.0105886537375,0.0,-0.00100776652445,0.223533101306,1.55034436769,0.923345485019,-0.00943411509079,-0.00110234797037,0.383852702994
19,-0.586711068621,-0.131048600256,0.0527835888161,0.479171891004,0.654028372743,-0.585355606891,0.0,-0.592610113937,0.141814213032,1.58618926049,0.794094449452,-0.469748168013,0.194609429802,0.332983233558
16,0.334476954562,0.0742943569474,0.0127138048495,0.850545687728,-0.370266180786,0.373463503509,0.0,0.329504805907,0.0181983972463,1.74984101393,0.882631352356,0.246167260604,-0.123611094523,0.380898769958
14,-0.00477267583086,0.220579026338,-0.0313376170727,0.999595539689,0.0122291136481,0.0256750036595,0.0,-0.00905294337493,-0.0617323222618,1.88182500718,0.925960233374,0.000334990925217,-0.0156025595026,0.377298415221
13,0.00524200259086,-0.211551390892,0.0210005252113,0.999791145832,0.0196652396309,-0.00556264920085,0.0,-0.000964388715602,0.224227630283,1.55359071092,0.922497169992,-0.00848802975784,-0.00209587157266,0.385904822503
16,0.334610060549,0.0746369299876,0.0135734909059,0.850484487492,-0.364466809821,0.379262549001,0.0,0.329624172881,0.0182318334852,1.7510373836,0.883340949719,0.244792979077,-0.126810357141,0.37908349643
